"individual.local.identifier","timestamp","COV.x.x","COV.y.y","COV.x.y","location.long","location.lat"
"SG-009","2018-08-23 20:17:00",1,1,0,-122.209147057929,44.2276950258922
"SG-011","2018-08-23 22:41:00",6259.25753443458,39013.7687012811,-7945.66817555547,-122.232278066864,44.2318304839368
"SG-011","2018-08-24 02:00:00",1,1,0,-122.229323223652,44.2292194107855
"SG-011","2018-08-24 20:00:00",1,1,0,-122.22917674324,44.2289303224695
"SG-011","2018-08-24 21:38:00",5151.46985538694,2242.67824724078,-2746.24593339512,-122.235898927372,44.2285975528155
"SG-009","2018-08-24 21:57:00",150.732194074262,297.405560091724,-30.5194829057626,-122.211658817399,44.2292141713187
"SG-008","2018-08-24 22:26:00",0.0995469625011646,0.0991206267791394,0.0397217107744597,-122.19528925963,44.2666398121695
"SG-009","2018-08-25 01:58:00",1,1,0,-122.213180617245,44.2266154957254
"SG-010","2018-08-25 22:05:00",221.123693071176,1026.35199407746,-78.9954116529996,-122.190346886454,44.2676717461649
"SG-008","2018-08-25 22:07:00",31.0267555752172,76.8488589611253,-13.5039827789978,-122.194296063788,44.2681305501307
"SG-011","2018-08-25 23:01:00",2467.51913145945,7882.45092460658,348.809688460933,-122.223304780582,44.230322656916
"SG-006","2018-08-25 23:45:00",1359.89593335102,480.104731400896,-405.801931934233,-122.243089288551,44.1977145041222
"SG-008","2018-08-26 19:20:00",1,1,0,-122.195049759519,44.2661838180262
"SG-011","2018-08-26 21:05:00",0,0,0,-122.226860417324,44.2315384677745
"SG-010","2018-08-26 21:30:00",1,1,0,-122.191909256777,44.2677011676618
"SG-010","2018-08-26 21:44:00",459.027006096546,213.224450834611,-193.605689893687,-122.190606663831,44.2674706071418
"SG-006","2018-08-26 23:09:00",0.874572980170345,0.25376897732756,-0.276382965621332,-122.231870948946,44.193116783571
"SG-008","2018-08-27 20:47:00",353.993019307118,610.311444892801,-364.09497779094,-122.195298623058,44.2690611467313
"SG-006","2018-08-28 09:40:00",1,1,0,-122.228719186907,44.2121904019172
"SG-008","2018-08-28 20:39:00",4.44679691451089,0.138444996318278,-0.58562977925724,-122.187061022971,44.2678092090138
"SG-010","2018-08-28 20:59:00",65.8737894241558,15.6085259224285,-24.5522823666162,-122.182475754733,44.2751847829501
"SG-009","2018-08-28 21:34:00",104.917383334266,151.91658517932,54.1999372159197,-122.214696164928,44.2172861741308
"SG-009","2018-08-28 21:38:00",1,1,0,-122.21496371148,44.2168053439186
"SG-006","2018-08-28 21:56:00",0,0,0,-122.229070376541,44.2127689741322
"SG-011","2018-08-29 08:45:00",1,1,0,-122.208784711907,44.2276384979365
"SG-010","2018-08-31 20:29:00",1,1,0,-122.190071543472,44.2664907447331
"SG-009","2018-08-31 22:10:00",2799.66808816843,42388.5730082411,2448.24521234874,-122.214536984289,44.240636649481
"SG-011","2018-09-01 00:18:00",209.556651145609,718.948195284005,-29.4399043969186,-122.219633491248,44.2283177528115
"SG-008","2018-09-01 00:48:00",70329.1542759935,3769.74261258618,-5451.91226142406,-122.201036943413,44.2780693741743
"SG-010","2018-09-01 01:01:00",562.185800174726,147.560510979648,-27.6431971551198,-122.190907817552,44.2667555458476
"SG-009","2018-09-01 01:55:00",1943.52807852193,23302.725489103,3589.43455949732,-122.217300856316,44.2135597284243
"SG-009","2018-09-01 21:57:00",0.936661740529985,4.64186349993568,0.724059158928927,-122.193497317338,44.230950906821
"SG-008","2018-09-01 22:29:00",1637.08120651363,595.922566516282,752.853588011504,-122.193437961993,44.2666493231558
"SG-010","2018-09-01 22:40:00",10.3306915480214,3.73749033308447,1.1147938131293,-122.198802811408,44.2613184811698
"SG-008","2018-09-02 20:56:00",69.7935418764824,182.361966537805,-47.6006546393873,-122.194081033097,44.2524240565057
"SG-006","2018-09-02 21:33:00",10917.9426477794,17497.3301265135,-13046.6772001756,-122.197330587978,44.2504864092822
"SG-009","2018-09-02 22:02:00",88.3737462558046,387.6855088088,-122.542847237588,-122.201857445325,44.2309569739864
"SG-011","2018-09-03 19:23:00",1,1,0,-122.256898790211,44.1970448028331
"SG-010","2018-09-03 21:23:00",644.877889793874,1352.74725933598,561.631159301039,-122.199167231104,44.2586421540005
"SG-009","2018-09-03 21:56:00",2903.46767047677,16642.1548369387,-3316.81965213031,-122.2035051905,44.2388702425895
"SG-011","2018-09-03 22:53:00",1.34462450638485,0.877319450840008,0.443758635035074,-122.258357584216,44.199720198021
"SG-006","2018-09-04 20:53:00",278.919922037997,286.336087060375,-199.688685499241,-122.20072616891,44.2430372602733
"SG-010","2018-09-04 21:32:00",1040.83080561438,1039.30349580709,-236.465397455065,-122.19891424425,44.2588938318997
"SG-009","2018-09-04 22:06:00",3613.46288835905,2888.05887063004,-1869.57906045151,-122.201650222975,44.2314009182123
"SG-009","2018-09-04 22:13:00",1,1,0,-122.200518812084,44.2287243419918
"SG-011","2018-09-04 22:53:00",503.505266689166,501.36853122525,-167.325806368358,-122.256390042119,44.2018519219151
"SG-012","2018-09-05 09:00:00",1,1,0,-122.222797725321,44.2160486301694
"SG-008","2018-09-05 21:18:00",3.78308783565491,13.5838206172934,-2.14768995445796,-122.193404231216,44.268484089309
"SG-010","2018-09-05 21:28:00",3618.89488629712,1222.56468681875,566.072086404447,-122.194590607645,44.2604212814393
"SG-009","2018-09-05 21:54:00",7.52156202736309,299.719353131168,46.9497785543364,-122.203113293379,44.233375231882
"SG-006","2018-09-05 22:09:00",1283.41613248976,6065.3661008231,-1331.86378197617,-122.228913371239,44.2286311532839
"SG-012","2018-09-05 22:58:00",165.866937076723,136.632447613901,27.0562203240943,-122.224968228611,44.2199204369577
"SG-011","2018-09-05 23:17:00",587927.120187944,176707.160181432,198976.896695714,-122.269020924683,44.1964872971422
"SG-009","2018-09-06 18:06:00",1,1,0,-122.20760601385,44.2287016993991
"SG-012","2018-09-06 22:09:00",71981.9411512494,145459.443744455,-78700.6274838072,-122.212273129856,44.2140428200456
"SG-011","2018-09-06 22:09:00",1,1,0,-122.225838864209,44.2113336250605
"SG-009","2018-09-06 22:31:00",2827.59695703844,8730.80799880012,-4105.12127547379,-122.206971305736,44.231215605893
"SG-010","2018-09-07 18:56:00",1,1,0,-122.197481494794,44.2596556969047
"SG-011","2018-09-07 21:55:00",1048.83375271601,2603.76101614844,-590.153395926177,-122.213565363556,44.2304588242021
"SG-009","2018-09-07 22:26:00",220.942666200325,105.932749958066,-57.3861466716891,-122.233516929206,44.2267111704688
"SG-013","2018-09-08 09:00:00",1,1,0,-122.220107200134,44.2178759370652
"SG-011","2018-09-08 09:00:00",1,1,0,-122.208784711907,44.2276384979365
"SG-009","2018-09-08 21:35:00",58.4231469208765,8.12606498856986,-20.3734424614828,-122.219409602456,44.2172269725793
"SG-011","2018-09-08 22:12:00",2681.74397754499,4587.98642817221,-1222.80285026282,-122.211158257265,44.2315587580386
"SG-001_2","2018-09-09 09:15:00",1,1,0,-122.207304858692,44.2278173038036
"SG-011","2018-09-09 19:35:00",1,1,0,-122.209147057929,44.2276950258922
"SG-010","2018-09-09 21:52:00",0,0,0,-122.191195684151,44.2712147728701
"SG-009","2018-09-09 22:20:00",1,1,0,-122.21679328668,44.2157195192174
"SG-011","2018-09-09 22:23:00",2088.27529191239,5386.51619234879,-2301.76524448084,-122.209452278503,44.2303283787878
"SG-009","2018-09-09 22:55:00",4057.28305546438,8826.97105942134,-4563.16640189376,-122.21622328765,44.2140454626364
"SG-013","2018-09-10 09:00:00",1,1,0,-122.210425999332,44.2313051221059
"SG-013","2018-09-10 20:22:00",13567.1991799279,22067.260201397,-16296.4399787189,-122.205025347486,44.2269842977204
"SG-006","2018-09-10 20:47:00",16735036.8478732,29299146.702106,-22082250.5594883,-122.136115953414,44.1620070585513
"SG-009","2018-09-10 22:05:00",17.130180503267,75.5147783122757,30.8932983380393,-122.215082578781,44.2170737893781
"SG-001_2","2018-09-10 22:39:00",1428.47922176989,4714.02495381647,416.824628582937,-122.206274769401,44.2292451685255
"SG-013","2018-09-11 09:00:00",1,1,0,-122.210425999332,44.2313051221059
"SG-001_2","2018-09-11 09:00:00",1,1,0,-122.210425999332,44.2313051221059
"SG-011","2018-09-11 09:00:00",1,1,0,-122.21989674135,44.2167491072949
"SG-013","2018-09-11 20:11:00",348.322431460187,233.245310085899,-129.298564115895,-122.21104007201,44.2333630945706
"SG-006","2018-09-11 20:55:00",26996.1423671968,9640.60283570096,577.832998188001,-122.20519986072,44.2590771931585
"SG-011","2018-09-11 21:28:00",1374.24386468069,229.553266580375,-258.327052114709,-122.222403220675,44.2189976169397
"SG-009","2018-09-11 21:47:00",0,0,0,-122.21350426275,44.2178996550306
"SG-006","2018-09-11 23:17:00",1,1,0,-122.223380046949,44.2003150737659
"SG-013","2018-09-12 09:00:00",1,1,0,-122.213361413292,44.2309022277012
"SG-009","2018-09-12 19:03:00",1,1,0,-122.204641417249,44.2201191197137
"SG-013","2018-09-12 20:25:00",490.058614872601,278.475106639947,115.300845068936,-122.214715285969,44.2313763891956
"SG-001_2","2018-09-12 20:41:00",328.415680185511,489.278034621462,264.419571616093,-122.210298403246,44.2344830001558
"SG-008","2018-09-12 21:23:00",10524.056568567,3431.13636322203,2907.88984771017,-122.193800604355,44.2535921570632
"SG-009","2018-09-12 22:08:00",2.76781587776082,0.922734698005748,-0.152817497836776,-122.203302579866,44.2205342826355
"SG-011","2018-09-12 23:31:00",1,1,0,-122.235473695811,44.2116055870939
"SG-013","2018-09-13 09:00:00",1,1,0,-122.21889708162,44.2194522213892
"SG-001_2","2018-09-13 20:43:00",1,1,0,-122.210795965481,44.2326671496312
"SG-001_2","2018-09-13 22:14:00",611.898035500832,1900.87866205083,-598.573578499518,-122.212709290138,44.2304699465836
"SG-013","2018-09-13 22:23:00",1509.61112108502,786.150239389289,-186.627050898724,-122.215486419513,44.2302411613914
"SG-010","2018-09-13 22:52:00",10854.9639883659,2873.73177625344,-1765.78288014008,-122.188166458323,44.2723320212303
"SG-008","2018-09-13 23:07:00",12893.4517138867,1612.03962302026,830.525672816864,-122.192690135033,44.2503417938379
"SG-009","2018-09-13 23:18:00",24.292184354713,12.4430807542906,-9.90997927096548,-122.20212531406,44.2456298221695
"SG-006","2018-09-13 23:55:00",1559.19551847943,300.419150736396,-353.963556823072,-122.235754767964,44.1947445725371
"SG-013","2018-09-14 08:50:00",1,1,0,-122.210425999332,44.2313051221059
"SG-001_2","2018-09-14 09:00:00",1,1,0,-122.21989674135,44.2167491072949
"SG-006","2018-09-14 20:35:00",262.397790091585,316.311597267553,-41.5497475999881,-122.236732657838,44.2009777675061
"SG-008","2018-09-14 22:06:00",5.97984984367613,5.26827240312449,2.38043236515521,-122.182271394514,44.2614292921651
"SG-013","2018-09-15 09:00:00",1,1,0,-122.22063807206,44.2203374171843
"SG-009","2018-09-15 09:02:00",1,1,0,-122.214732762491,44.2294711637368
"SG-010","2018-09-15 23:00:00",39093.7361027757,13541.5210766899,-10341.2029249611,-122.19388972815,44.2487128333299
"SG-001_2","2018-09-15 23:23:00",2902.6982108931,4952.23631282953,-1450.17670199081,-122.200701567396,44.2393165545565
"SG-009","2018-09-15 23:53:00",1.73691596161132,2.07887400770379,0.679272723912444,-122.215106384812,44.2300783668596
"SG-013","2018-09-16 09:00:00",1,1,0,-122.220107200134,44.2178759370652
"SG-014","2018-09-16 09:00:00",1,1,0,-122.222797725321,44.2160486301694
"SG-013","2018-09-17 09:00:00",1,1,0,-122.21889708162,44.2194522213892
"SG-015","2018-09-17 09:50:00",1,1,0,-122.198738809411,44.2639319792194
"SG-016","2018-09-18 09:45:00",1,1,0,-122.228719186907,44.2121904019172
"SG-014","2018-09-19 09:00:00",1,1,0,-122.207665673775,44.2298545128959
"SG-001_2","2018-09-19 09:00:00",1,1,0,-122.208784711907,44.2276384979365
"SG-006","2018-09-19 09:00:00",1,1,0,-122.21989674135,44.2167491072949
"SG-016","2018-09-19 09:00:00",1,1,0,-122.220137061388,44.2137166883683
"SG-006","2018-09-19 20:50:00",1235.6629891653,4246.25024447827,359.959016488751,-122.214992302841,44.2169033094217
"SG-014","2018-09-19 21:07:00",212.970094167995,1144.10542569068,-173.478474166761,-122.221621768483,44.2199208848418
"SG-009","2018-09-19 21:31:00",9.03441824898798,14.5408225361389,-3.75615579671696,-122.198968005233,44.2321165898526
"SG-011","2018-09-19 21:38:00",4700.68765946399,13131.3344476096,3553.67522847073,-122.210385224582,44.2295256391089
"SG-001_2","2018-09-19 21:46:00",73.6376772404442,226.008367893544,6.48912442617395,-122.2133765893,44.230778565674
"SG-013","2018-09-19 22:12:00",12402.9581194178,24908.8637649379,-1862.03187973637,-122.15833796187,44.2312537402294
"SG-010","2018-09-19 22:50:00",561786.679997073,62356.4613531467,54775.3175859883,-122.195870365364,44.2682833608134
"SG-015","2018-09-19 22:50:00",15975273.5758091,5279810.58514755,-8858638.94182101,-122.214294879338,44.2827370352434
"SG-008","2018-09-19 23:31:00",260.165740484712,217.097262418648,234.456454438278,-122.181192068387,44.2579399677801
"SG-014","2018-09-22 21:37:00",1,1,0,-122.258520940528,44.2064006321862
"SG-015","2018-09-24 21:13:00",9365.5770800416,3432.38240656173,1275.23502948509,-122.193882957462,44.274306854797
"SG-008","2018-09-24 21:26:00",686.982229326041,1687.2749082343,1039.45655653776,-122.188435101031,44.2684705329245
"SG-001_2","2018-09-24 22:10:00",77.1527096698721,484.549378413847,-29.6302370529061,-122.20761511855,44.2386228998961
"SG-014","2018-09-24 22:41:00",11980.0725967217,6963.65536041805,-6844.53899116715,-122.257972849258,44.2032891585505
"SG-008","2018-09-26 08:45:00",1,1,0,-122.189971320947,44.2664900340577
"SG-017","2018-09-27 08:50:00",1,1,0,-122.193847253218,44.2789956870526
"SG-011","2018-09-27 09:00:00",1,1,0,-122.221531826302,44.2161660543422
"SG-009","2018-09-28 19:15:00",1,1,0,-122.207483645062,44.2247574811596
"SG-014","2018-09-28 20:30:00",23432.4678938506,15842.9044589902,-13960.1900992412,-122.257790792629,44.2040279800002
"SG-017","2018-09-28 22:37:00",7490.9626054044,7757.16640278651,-7107.1976971089,-122.188431158595,44.2680571746613
"SG-015","2018-09-28 23:13:00",0.0182690205411041,0.0348723937583069,-0.0198330575827615,-122.199126549933,44.2639085855756
"SG-016","2018-09-29 20:32:00",1,1,0,-122.219176654067,44.2068227158824
"SG-001_2","2018-09-30 09:00:00",1,1,0,-122.220107200134,44.2178759370652
"SG-010","2018-09-30 09:00:00",1,1,0,-122.192882210472,44.2661865289834
"SG-015","2018-09-30 20:55:00",1043177.63929215,6203288.53408336,-2473200.96042039,-122.204666757818,44.2799299214273
"SG-017","2018-09-30 21:09:00",921.902224759501,2721.82600999887,-290.325881411427,-122.193425152424,44.2675997656563
"SG-009","2018-09-30 21:39:00",300.294040453589,146.910682736739,-138.072029165137,-122.215345487616,44.2317388556939
"SG-001_2","2018-09-30 22:59:00",17.8022547792226,31.5048983524741,1.4551579401663,-122.220567905217,44.2187123557011
"SG-001_2","2018-10-01 09:00:00",1,1,0,-122.220107200134,44.2178759370652
"SG-010","2018-10-02 09:00:00",1,1,0,-122.197392095481,44.2597811118272
"SG-015","2018-10-02 09:00:00",1,1,0,-122.197253482838,44.2644437284567
"SG-010","2018-10-03 09:00:00",1,1,0,-122.198738809411,44.2639319792194
"SG-018","2018-10-03 10:00:00",1,1,0,-122.184894652349,44.2793552958351
"SG-014","2018-10-03 21:03:00",33625.6665245069,15025.0475119221,5098.93509825033,-122.254149487489,44.2019600907285
"SG-016","2018-10-03 21:31:00",4233.79302000265,2596.95945735561,-195.520690212313,-122.239703755383,44.1931469390749
"SG-009","2018-10-03 22:45:00",1.43365887217762,3.49843106134199,-1.71764659426148,-122.203392216758,44.2319439576308
"SG-008","2018-10-03 23:15:00",4.11248810060136,1.12771074485569,-0.440000785059844,-122.178424734693,44.2549123344596
"SG-001_2","2018-10-03 23:28:00",203.520561240394,245.220310563456,-77.0605163630787,-122.184586222282,44.2470059924085
"SG-006","2018-10-03 23:39:00",40268.0011288014,112481.130525442,-56771.8819038005,-122.191430378905,44.229579410471
"SG-011","2018-10-04 09:00:00",1,1,0,-122.21989674135,44.2167491072949
"SG-016","2018-10-04 09:00:00",1,1,0,-122.215239719617,44.2129899068485
"SG-017","2018-10-05 00:15:00",646.587784238513,1400.02439284828,-750.044540370482,-122.18501274938,44.2864803893202
"SG-018","2018-10-05 00:21:00",3204.5180723046,1794.5722340033,-145.923913385127,-122.186835943798,44.2809757749221
"SG-010","2018-10-05 00:38:00",2196.8805394812,5474.66933783147,-737.397064362818,-122.194927212364,44.2675214046217
"SG-015","2018-10-05 00:38:00",68438.9285343635,68144.5472084278,-57270.0908472829,-122.199481606976,44.2720655036607
"SG-001_2","2018-10-05 21:46:00",2.99548011753225,12.7505701989323,1.59154888485552,-122.185114065597,44.2496519837846
"SG-009","2018-10-05 22:06:00",284.775644918341,205.827074220092,41.2397061348959,-122.216206749058,44.2306645156696
"SG-017","2018-10-05 22:35:00",863.635117128982,2838.25250792132,-1028.55551608813,-122.184626675691,44.2862213555735
"SG-018","2018-10-05 22:35:00",3809.28363777596,14063.4327325977,-5415.37499846486,-122.18502166067,44.2866614119269
"SG-019","2018-10-06 10:00:00",1,1,0,-122.189971320947,44.2664900340577
"SG-006","2018-10-07 09:00:00",1,1,0,-122.215239719617,44.2129899068485
"SG-013","2018-10-07 21:44:00",4021.96371143519,6895.55486968906,-221.99001729151,-122.187178768777,44.2032513815577
"SG-006","2018-10-07 22:18:00",4268.74385997171,467.255833490955,-344.989105083951,-122.236532784092,44.2041715695669
"SG-016","2018-10-07 23:05:00",91.2276468386337,115.627837665532,-15.8966437721866,-122.239077033918,44.2230550648266
"SG-009","2018-10-07 23:25:00",21.1662527491142,7.60635834203322,-5.69458775080172,-122.211371973322,44.2199849633338
"SG-019","2018-10-08 09:00:00",1,1,0,-122.193847253218,44.2789956870526
"SG-006","2018-10-08 09:00:00",1,1,0,-122.218650618514,44.2172627728129
"SG-010","2018-10-08 10:00:00",1,1,0,-122.192882210472,44.2661865289834
"SG-018","2018-10-09 00:25:00",26260.8506150519,34410.8646543729,-15501.2087460099,-122.184426746882,44.2882056544047
"SG-019","2018-10-09 00:37:00",429.416434108269,145.969787185212,26.8032719759344,-122.186510415647,44.2802693822781
"SG-015","2018-10-09 01:02:00",362.133720913997,406.098263955507,4.60789714911483,-122.199019272829,44.2612656725603
"SG-010","2018-10-09 09:00:00",1,1,0,-122.192882210472,44.2661865289834
"SG-001_2","2018-10-10 09:00:00",1,1,0,-122.21889708162,44.2194522213892
"SG-011","2018-10-10 09:00:00",1,1,0,-122.220107200134,44.2178759370652
"SG-011","2018-10-10 09:05:00",1,1,0,-122.220437380781,44.2194177277094
"SG-020","2018-10-10 09:24:00",1,1,0,-122.207492330196,44.2651544422402
"SG-015","2018-10-11 09:00:00",1,1,0,-122.197392095481,44.2597811118272
"SG-016","2018-10-11 09:00:00",1,1,0,-122.217156421362,44.2128770141917
"SG-021","2018-10-11 09:38:00",1,1,0,-122.207492330196,44.2651544422402
"SG-019","2018-10-11 21:37:00",151632.246769805,510181.135612942,-274102.294047606,-122.205636520244,44.2971763382725
"SG-006","2018-10-11 22:09:00",695.998816631844,2765.17066328644,-19.2703457071799,-122.202399200922,44.2289519542636
"SG-010","2018-10-14 09:00:00",1,1,0,-122.183133211263,44.2789555818537
"SG-013","2018-10-14 19:05:00",1,1,0,-122.192952981197,44.2133748141795
"SG-014","2018-10-14 20:17:00",399.250097651102,628.547812795501,-434.359028369099,-122.236130345228,44.2018479193506
"SG-006","2018-10-14 20:47:00",467.354052275369,66.3923750082602,-121.695315554679,-122.241173503675,44.1966936562198
"SG-013","2018-10-14 21:33:00",67501.1325769655,4327087.11513509,-258869.132592338,-122.177073125236,44.2247879918557
"SG-009","2018-10-14 22:57:00",555313.430329961,714408.253511167,-583232.504738779,-122.199149510511,44.2221305206271
"SG-019","2018-10-14 23:32:00",142512.893332075,29179.7217305419,-32070.567570199,-122.194470014672,44.2742631177995
"SG-018","2018-10-14 23:46:00",1624.23252507813,1302.85350291711,139.635189204493,-122.188694828047,44.2695077671874
"SG-021","2018-10-14 23:46:00",420.029887036487,793.885535156686,-239.381638751481,-122.190566869298,44.2683933831397
"SG-019","2018-10-15 09:00:00",1,1,0,-122.207492330196,44.2651544422402
"SG-015","2018-10-15 09:00:00",1,1,0,-122.197253482838,44.2644437284567
"SG-010","2018-10-15 09:00:00",1,1,0,-122.183133211263,44.2789555818537
"SG-020","2018-10-16 00:06:00",178.978273385242,1330.48478101776,-147.355902693702,-122.194639536044,44.2700555606984
"SG-015","2018-10-16 00:13:00",2.80429940829607,59.4718280937089,11.1428905837756,-122.197761532494,44.2642219967439
"SG-021","2018-10-16 22:10:00",17507.2795807279,18913.9872208883,3156.98830196261,-122.187419799167,44.2780483699404
"SG-015","2018-10-17 09:00:00",1,1,0,-122.198738809411,44.2639319792194
"SG-014","2018-10-17 21:50:00",1,1,0,-122.225612038578,44.2114491285889
"SG-015","2018-10-18 09:00:00",1,1,0,-122.192882210472,44.2661865289834
"SG-015","2018-10-19 09:00:00",1,1,0,-122.192882210472,44.2661865289834
"SG-022","2018-10-19 09:15:00",1,1,0,-122.18872305343,44.2861888477636
"SG-015","2018-10-19 19:36:00",1675.15225806124,2379.33406993219,-215.575512488668,-122.195252642301,44.2675644976927
"SG-013","2018-10-19 20:42:00",2317.40385412614,1338.17591388984,-212.329383384747,-122.171060604542,44.2060466050612
"SG-014","2018-10-19 20:58:00",4205.4315814406,16613.3844770155,4309.95615003953,-122.202185880781,44.2046982807698
"SG-012","2018-10-19 21:18:00",1995.6041773341,1705.22538559408,-22.5644329253664,-122.194693392063,44.2045951153722
"SG-006","2018-10-19 21:20:00",6149.87585341884,311.598966241839,741.554635868578,-122.189448969444,44.2050949505325
"SG-017","2018-10-19 21:52:00",39748.4728532062,37552.5166557997,-26259.6989790517,-122.171024093304,44.295856479866
"SG-009","2018-10-19 22:17:00",618.062340289139,3260.69004205061,285.39954171493,-122.216730637717,44.2333850519279
"SG-008","2018-10-19 22:48:00",0.0220303109977485,0.0242573334840241,0.0112809792025859,-122.180478715327,44.2632195413413
"SG-021","2018-10-20 09:00:00",1,1,0,-122.192882210472,44.2661865289834
"SG-015","2018-10-20 09:00:00",1,1,0,-122.187032240009,44.2679276500893
"SG-015","2018-10-21 09:00:00",1,1,0,-122.192882210472,44.2661865289834
"SG-010","2018-10-21 09:00:00",1,1,0,-122.189971320947,44.2664900340577
"SG-015","2018-10-22 09:00:00",1,1,0,-122.189971320947,44.2664900340577
"SG-009","2018-10-22 20:46:00",5.16458782210836,0.443659659627212,1.47514324767276,-122.216730762238,44.2303711125561
"SG-009","2018-10-22 23:36:00",1,1,0,-122.215511479998,44.2302327765487
"SG-022","2018-10-23 09:00:00",1,1,0,-122.190709268874,44.2830158629274
"SG-015","2018-10-23 17:26:00",1,1,0,-122.190173380285,44.2691113576683
"SG-013","2018-10-23 21:03:00",12133.7194871038,3518.83145032509,4147.06619123777,-122.164656009282,44.2069580294488
"SG-006","2018-10-23 22:36:00",340.495294648618,390.443386228549,289.684251587149,-122.226672698072,44.2200783007807
"SG-021","2018-10-24 09:00:00",1,1,0,-122.207492330196,44.2651544422402
"SG-022","2018-10-24 21:28:00",54005.1999296071,1053806.07260772,-65128.7606140455,-122.179323820472,44.2738338760675
"SG-008","2018-10-24 22:12:00",5508.80129275491,1693.60295573505,48.8657995559458,-122.193567233967,44.2516017094917
"SG-013","2018-10-24 22:54:00",1,1,0,-122.168410170934,44.2077158645016
"SG-021","2018-10-26 17:54:00",1,1,0,-122.197418398943,44.2670557761999
"SG-016","2018-10-26 20:52:00",2809.00103478678,666.908151305348,398.746177469898,-122.24003669778,44.191343289351
"SG-013","2018-10-26 21:26:00",57.2058890199892,133.229201792623,2.21559775493383,-122.19313868001,44.2077810176493
"SG-008","2018-10-26 22:08:00",1,1,0,-122.200746594286,44.2507475325419
"SG-014","2018-10-26 22:09:00",7983.65715201329,7609.95333273207,-5305.68587499049,-122.244345703062,44.215117947533
"SG-022","2018-10-26 23:40:00",2488.4222032658,1601.38160327476,-322.033117895162,-122.185653160895,44.2823939250339
"SG-020","2018-10-26 23:55:00",15580.3302485511,4729.43887114328,-4735.7765593625,-122.189134859886,44.2733500873521
"SG-021","2018-10-27 09:00:00",1,1,0,-122.186261724157,44.2511224272947
"SG-022","2018-10-27 18:23:00",1,1,0,-122.17301849783,44.2951512765252
"SG-020","2018-10-27 19:05:00",2365.51812397073,1629.78303460073,-918.966117004264,-122.198489392945,44.2673440326759
"SG-015","2018-10-27 19:57:00",1,1,0,-122.194499668297,44.2642622872254
"SG-012","2018-10-27 22:02:00",1,1,0,-122.149972502573,44.2025473885824
"SG-009","2018-10-27 23:33:00",641.326087060237,548.339207900559,-459.33825736738,-122.208713014563,44.2389235517594
"SG-015","2018-10-28 00:08:00",464.507448738111,608.854910708221,-197.46121911108,-122.195860084546,44.2663986722411
"SG-020","2018-10-28 09:00:00",1,1,0,-122.207492330196,44.2651544422402
"SG-021","2018-10-28 09:00:00",1,1,0,-122.186261724157,44.2511224272947
"SG-014","2018-10-28 19:02:00",344.015195404913,234.111203333945,135.232001440556,-122.24772411203,44.199035370823
"SG-012","2018-10-28 20:07:00",898.330938213957,426.208381381685,-467.341603755917,-122.193039841326,44.2030538497085
"SG-013","2018-10-28 20:35:00",884.207046776956,680.989166139986,-419.950127934287,-122.172354164306,44.2072477723544
"SG-009","2018-10-28 22:20:00",10.8446590778733,34.058763330971,-5.69705382160449,-122.213564729831,44.2366236340183
"SG-018","2018-10-28 23:13:00",1084.21154150516,369.737447429354,-262.438772830864,-122.179315224771,44.2743197283343
"SG-021","2018-10-29 09:00:00",1,1,0,-122.186261724157,44.2511224272947
"SG-020","2018-10-29 19:12:00",1216.6632408736,183.928397276712,-170.790968461591,-122.20301105999,44.2639716692111
"SG-018","2018-10-29 19:59:00",1975.82537619568,3235.35715820743,-975.77978271375,-122.193614968776,44.2699381002114
"SG-014","2018-10-29 21:46:00",9691.35338609361,7023.92698083424,-1403.22731637066,-122.251597884276,44.1912625567164
"SG-009","2018-10-29 21:56:00",1,1,0,-122.207561579467,44.2180146740045
"SG-008","2018-10-30 09:00:00",1,1,0,-122.18462735321,44.2506516151978
"SG-021","2018-10-30 19:36:00",1,1,0,-122.185895283568,44.2513538965152
"SG-019","2018-10-31 09:00:00",1,1,0,-122.193847253218,44.2789956870526
"SG-021","2018-10-31 09:00:00",1,1,0,-122.18462735321,44.2506516151978
"SG-008","2018-10-31 21:23:00",751.104151672554,382.300101167481,-431.714229415462,-122.195125084834,44.2568627311567
"SG-013","2018-10-31 22:37:00",1,1,0,-122.166859339128,44.206741226679
"SG-016","2018-10-31 23:04:00",384.667919920767,284.624799045867,-30.2086469633476,-122.201198183352,44.2442689346245
"SG-006","2018-10-31 23:13:00",1,1,0,-122.168410170934,44.2077158645016
"SG-006","2018-11-01 01:01:00",1823.75494977109,891.746327577508,-134.590139630431,-122.164894328708,44.2047264212869
"SG-020","2018-11-01 20:50:00",1160.96000193717,473.571920515761,-390.68576988876,-122.203390957742,44.2712480545285
"SG-015","2018-11-01 21:06:00",462.010211450349,784.380858600672,-241.17123397042,-122.19091435657,44.280619528751
"SG-018","2018-11-01 21:06:00",1330.24884225175,1505.9771133483,-87.4902027255206,-122.191279188147,44.2814735912577
"SG-022","2018-11-01 21:23:00",1014.76591338525,793.634695012827,-407.752958412237,-122.185329768599,44.2884249721313
"SG-017","2018-11-01 21:34:00",0,0,0,-122.176803651254,44.2930023736794
"SG-021","2018-11-01 22:08:00",1010.10993890601,787.154677419978,-671.501116235295,-122.195975293717,44.2577716279178
"SG-022","2018-11-01 22:12:00",1,1,0,-122.169411160463,44.2869503563947
